pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0SBX	Isoleucine-tRNA ligase	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:00062d	Q5K6Z8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:000265	C5PJE3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	227321	Aspergillus nidulans FGSC A4	227321:001ee5	C8VHR5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	229533	Fusarium graminearum PH-1	229533:0003c5	I1RAZ3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	235443	Cryptococcus neoformans var. grubii H99	235443:0007c1	J9W3B6	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	237561	Candida albicans SC5314	237561:001560	Q59UI2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	237561	Candida albicans SC5314	237561:0014b3	Q59UN5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	237631	Ustilago maydis 521	237631:000803	Q4P069	
EOG092C0SBX	Isoleucine-tRNA ligase	4751	240176	Coprinopsis cinerea okayama7#130	240176:001b4c	A8PCD8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	242507	Magnaporthe oryzae 70-15	242507:002cae	G4MWJ2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	246409	Rhizopus delemar RA 99-880	246409:002387	I1CQX1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	246410	Coccidioides immitis RS	246410:0005ef	J3K5I9	Similarity:Belongs to the group II decarboxylase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:0002ef	F5HGD9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:0005a7	Q6CR49	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284591	Yarrowia lipolytica CLIB122	284591:00044a	Q6CCB9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284592	Debaryomyces hansenii CBS767	284592:000329	Q6BKN9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284593	Candida glabrata CBS 138	284593:00052b	Q6FKC8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284811	Eremothecium gossypii ATCC 10895	284811:0007dc	Q751F3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c81	ism1	Isoleucyl-tRNA synthetase
EOG092C0SBX	Isoleucine-tRNA ligase	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:00147f	B3LL25	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:0008a2	A5DAK1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	294747	Candida tropicalis MYA-3404	294747:000258	C5M3X1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	294748	Candida albicans WO-1	294748:000143	C4YLF7	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	306901	Chaetomium globosum CBS 148.51	306901:002b18	Q2HCV6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	306902	Clavispora lusitaniae ATCC 42720	306902:000178	C4Y730	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	307796	Saccharomyces cerevisiae YJM789	307796:0012d2	ISM1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	321614	Parastagonospora nodorum SN15	321614:0032c3	Q0V6F6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	322104	Scheffersomyces stipitis CBS 6054	322104:0001e0	A3M0F1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	330879	Aspergillus fumigatus Af293	330879:0002fb	Q4WAI4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	331117	Neosartorya fischeri NRRL 181	331117:000a30	A1D919	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	332952	Aspergillus flavus NRRL3357	332952:0009da	B8NW47	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	336722	Zymoseptoria tritici IPO323	336722:00109f	F9WZA2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	336963	Uncinocarpus reesii 1704	336963:000e06	C4JFN9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	339724	Histoplasma capsulatum NAm1	339724:0019e4	A6REA0	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	341663	Aspergillus terreus NIH2624	341663:0006e2	Q0CCA5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	344612	Aspergillus clavatus NRRL 1	344612:0005a8	A1CG99	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	367110	Neurospora crassa OR74A	367110:001841	Q7SFC7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0SBX	Isoleucine-tRNA ligase	4751	367775	Cryptococcus gattii WM276	367775:00008b	E6RG68	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:000173	A5DSE1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	380704	Aspergillus niger ATCC 1015	380704:000813	G3XUR1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0SBX	Isoleucine-tRNA ligase	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:002c1c	N1QCI3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
