pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:00058d	C5P5H3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:0000c2	YER087W	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	227321	Aspergillus nidulans FGSC A4	227321:0021f3	C8VSU1	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	229533	Fusarium graminearum PH-1	229533:002938	I1RCL4	Aminoacyl-tRNA synthetase, class II
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	237561	Candida albicans SC5314	237561:00140e	Q5A9D2	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	237561	Candida albicans SC5314	237561:000b21	PRS	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	237631	Ustilago maydis 521	237631:00019b	Q4P129	
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	242507	Magnaporthe oryzae 70-15	242507:00034b	G4N7W4	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	246409	Rhizopus delemar RA 99-880	246409:001773	I1CS88	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	246410	Coccidioides immitis RS	246410:000299	I9XK40	
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:000465	Q6CMJ2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284591	Yarrowia lipolytica CLIB122	284591:0006e4	Q6C8Z3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284592	Debaryomyces hansenii CBS767	284592:000465	Q6BYQ8	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284593	Candida glabrata CBS 138	284593:000368	Q6FQM2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284811	Eremothecium gossypii ATCC 10895	284811:0004fe	Q75BN8	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1X8M	Aminoacyl-tRNA synthetase, class II	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c8e	O74765	Prolyl-tRNA synthetase
