pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	72359	Trachipleistophora hominis	72359:000818	L7JTA8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:00096c	Q5K7U0	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:0015ca	C5PFW2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:0003fb	J5S6B1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	227321	Aspergillus nidulans FGSC A4	227321:000363	Q5B6X8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	229533	Fusarium graminearum PH-1	229533:001954	I1RPN4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	235443	Cryptococcus neoformans var. grubii H99	235443:000a7c	J9VVR3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	237561	Candida albicans SC5314	237561:001001	Q5A9A4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	237631	Ustilago maydis 521	237631:0010bb	Q4P455	
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	240176	Coprinopsis cinerea okayama7#130	240176:002162	A8NJL8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	242507	Magnaporthe oryzae 70-15	242507:002dae	G4MRI0	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	246409	Rhizopus delemar RA 99-880	246409:001438	I1C8D4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	246410	Coccidioides immitis RS	246410:000c90	J3KK27	Transmembrane:Helical
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:0012d9	F5HAB3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:001097	Q6CRV5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	284591	Yarrowia lipolytica CLIB122	284591:0016a2	Q6C4Q2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C097K	Aminoacyl-tRNA synthetase, class Ia	4751	284592	Debaryomyces hansenii CBS767	284592:0012b8	B5RUB3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
