pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	72359	Trachipleistophora hominis	72359:0004b4	L7JWM8	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:00151e	Q5KH38	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:000a25	Q5KI80	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:001829	C5PFB2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:000a10	C5PI06	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:0004be	YCR024C	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	227321	Aspergillus nidulans FGSC A4	227321:002564	C8VIP9	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	227321	Aspergillus nidulans FGSC A4	227321:00109f	Q5AW51	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	229533	Fusarium graminearum PH-1	229533:002205	I1RX22	Aminoacyl-tRNA synthetase, class II
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	229533	Fusarium graminearum PH-1	229533:00090e	I1S216	Aminoacyl-tRNA synthetase, class II
EOG092C1DI9	Aminoacyl-tRNA synthetase, class II	4751	235443	Cryptococcus neoformans var. grubii H99	235443:00125e	J9VKV1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
