pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:000b6d	Q5K9D3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:001af7	C5P465	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:000959	YPL104W	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	227321	Aspergillus nidulans FGSC A4	227321:00247d	C8VNW0	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	229533	Fusarium graminearum PH-1	229533:001a81	I1RLW4	Aminoacyl-tRNA synthetase, class II
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	235443	Cryptococcus neoformans var. grubii H99	235443:000fd0	J9W1W1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	237561	Candida albicans SC5314	237561:0009ad	MSD1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	237631	Ustilago maydis 521	237631:000ecb	Q4P0F2	
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	240176	Coprinopsis cinerea okayama7#130	240176:002f09	A8NWQ1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	242507	Magnaporthe oryzae 70-15	242507:0017e4	G4N7B7	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	246409	Rhizopus delemar RA 99-880	246409:0012b1	I1BM44	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	246410	Coccidioides immitis RS	246410:0013c2	J3K1N8	Glutamine synthetase
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:0018b5	Q55K66	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:0008e1	Q6CLY6	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284591	Yarrowia lipolytica CLIB122	284591:000e3b	Q6C0A5	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284592	Debaryomyces hansenii CBS767	284592:0012fb	Q6BRH4	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284593	Candida glabrata CBS 138	284593:0013f7	Q6FRU1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284811	Eremothecium gossypii ATCC 10895	284811:0005b9	Q74ZW3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c75	msd1	Aspartyl-tRNA synthetase
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:001218	B3LKW9	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:000645	A5DBF3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	294747	Candida tropicalis MYA-3404	294747:000bf7	C5MFB5	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	294748	Candida albicans WO-1	294748:000f9f	C4YEN3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	306901	Chaetomium globosum CBS 148.51	306901:001d17	Q2HFV8	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	306902	Clavispora lusitaniae ATCC 42720	306902:00113b	C4Y3N9	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	307796	Saccharomyces cerevisiae YJM789	307796:000cc7	MSD1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	321614	Parastagonospora nodorum SN15	321614:001bf2	Q0V5M0	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	322104	Scheffersomyces stipitis CBS 6054	322104:0015bd	MSD1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	330879	Aspergillus fumigatus Af293	330879:001fb1	Q4WP80	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	331117	Neosartorya fischeri NRRL 181	331117:000baa	A1CXD9	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	332952	Aspergillus flavus NRRL3357	332952:001ec3	B8N9I7	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	336722	Zymoseptoria tritici IPO323	336722:0014a3	F9X8V8	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	336963	Uncinocarpus reesii 1704	336963:001540	C4JHP4	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	339724	Histoplasma capsulatum NAm1	339724:001a30	A6RB94	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	341663	Aspergillus terreus NIH2624	341663:0019ef	Q0CLS1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	344612	Aspergillus clavatus NRRL 1	344612:0010aa	A1CHE6	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	367110	Neurospora crassa OR74A	367110:001b83	Q7SHN3	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	367775	Cryptococcus gattii WM276	367775:000fc4	E6RDE2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:001413	A5DWG2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	380704	Aspergillus niger ATCC 1015	380704:00234e	G3Y8W6	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:0028a7	N1Q8Z5	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	402676	Schizosaccharomyces japonicus yFS275	402676:000fc2	B6K5W9	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	413071	Trichoderma virens Gv29-8	413071:0020b1	G9MIZ1	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	425011	Aspergillus niger CBS 513.88	425011:000d3c	A2QID2	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
EOG092C13C7	Aminoacyl-tRNA synthetase, class II	4751	425265	Malassezia globosa CBS 7966	425265:000e1e	A8QD39	Similarity:Belongs to the class-II aminoacyl-tRNA synthetase family.
