pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:0000e0	C5P298	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	227321	Aspergillus nidulans FGSC A4	227321:000d22	Q5AYV4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	229533	Fusarium graminearum PH-1	229533:002436	I1RSK6	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	237561	Candida albicans SC5314	237561:001668	NAM2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	237561	Candida albicans SC5314	237561:0015f2	NAM2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	242507	Magnaporthe oryzae 70-15	242507:000a3a	G4NGS3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	246409	Rhizopus delemar RA 99-880	246409:00392e	I1CRD3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	246410	Coccidioides immitis RS	246410:0004ca	J3KM79	
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:001152	Q6CPF4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284591	Yarrowia lipolytica CLIB122	284591:000c8c	Q6C363	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284592	Debaryomyces hansenii CBS767	284592:000310	Q6BZ29	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284593	Candida glabrata CBS 138	284593:000cb9	Q6FRX9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284811	Eremothecium gossypii ATCC 10895	284811:000a1b	Q757H0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c87	Q09828	Leucyl-tRNA synthetase
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:000a3e	B3RHP7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:00155b	A5DA74	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	294747	Candida tropicalis MYA-3404	294747:00047f	C5M5D8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	306901	Chaetomium globosum CBS 148.51	306901:0002db	Q2GXP0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	306902	Clavispora lusitaniae ATCC 42720	306902:0003cf	C4Y2K5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	307796	Saccharomyces cerevisiae YJM789	307796:00162a	NAM2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	321614	Parastagonospora nodorum SN15	321614:001833	Q0V4C9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	322104	Scheffersomyces stipitis CBS 6054	322104:0013d5	NAM2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	330879	Aspergillus fumigatus Af293	330879:000648	Q4WDI9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	331117	Neosartorya fischeri NRRL 181	331117:000538	A1DLY0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	332952	Aspergillus flavus NRRL3357	332952:000a47	B8ND36	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	336963	Uncinocarpus reesii 1704	336963:001d0b	C4JP45	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	339724	Histoplasma capsulatum NAm1	339724:0009af	A6R950	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	341663	Aspergillus terreus NIH2624	341663:000a44	Q0CKU8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	344612	Aspergillus clavatus NRRL 1	344612:00030c	A1CM43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	367110	Neurospora crassa OR74A	367110:0002eb	leu-5	Leucyl-tRNA synthetase
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:0005a4	A5E5M5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	380704	Aspergillus niger ATCC 1015	380704:000486	G3XXE6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	402676	Schizosaccharomyces japonicus yFS275	402676:00034c	B6K7M2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	413071	Trichoderma virens Gv29-8	413071:0003dc	G9ME99	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	425011	Aspergillus niger CBS 513.88	425011:001e8b	A2R4H3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:002c0d	B2W2S3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:002c96	J9MFL9	
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	431241	Trichoderma reesei QM6a	431241:00070d	G0RUZ0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:000c2c	A7TGG2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	441959	Talaromyces stipitatus ATCC 10500	441959:000986	B8MTU6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	441960	Talaromyces marneffei ATCC 18224	441960:000909	B6QV46	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	443226	Coccidioides posadasii str. Silveira	443226:000211	E9CSE7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	447093	Histoplasma capsulatum G186AR	447093:00050d	C0NZR4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	451804	Aspergillus fumigatus A1163	451804:000655	B0YCW0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	452589	Trichoderma atroviride IMI 206040	452589:001c92	G9NF80	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	482561	Paracoccidioides brasiliensis Pb03	482561:000ead	C0SGN9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	483514	Schizosaccharomyces octosporus yFS286	483514:0004ba	S9R8P5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	498257	Verticillium dahliae VdLs.17	498257:000694	G2XE29	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	500485	Penicillium rubens Wisconsin 54-1255	500485:0007e4	B6GXL3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	502779	Paracoccidioides lutzii Pb01	502779:00024b	C1GXM1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	502780	Paracoccidioides brasiliensis Pb18	502780:000107	C1GH07	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	510516	Aspergillus oryzae RIB40	510516:000711	Q2U9F7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	510951	Neurospora tetrasperma FGSC 2508	510951:000303	F8MBJ6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	510952	Neurospora tetrasperma FGSC 2509	510952:0000a9	G4UDH9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	515849	Podospora anserina S mat+	515849:0005fd	B2B710	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	526221	Verticillium alfalfae VaMs.102	526221:0021c5	C9S8U0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	535722	Microsporum gypseum CBS 118893	535722:000405	E4UZF6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	544711	Histoplasma capsulatum H88	544711:000013	F0UR25	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	544712	Histoplasma capsulatum H143	544712:001f96	C6HGV7	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	545124	Saccharomyces cerevisiae AWRI1631	545124:000833	B5VNR8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	545124	Saccharomyces cerevisiae AWRI1631	545124:00064b	B5VNR9	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C119T	Aminoacyl-tRNA synthetase, class Ia	4751	546991	Blumeria graminis f. sp. hordei DH14	546991:000147	N1JQ86	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
