pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	72359	Trachipleistophora hominis	72359:000599	L7JST2	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:000c0c	C5PH98	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:000907	YGR185C	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	227321	Aspergillus nidulans FGSC A4	227321:00070b	Q5BHC3	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	229533	Fusarium graminearum PH-1	229533:003188	I1RF82	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	229533	Fusarium graminearum PH-1	229533:00289b	I1RTD3	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	237561	Candida albicans SC5314	237561:000ad5	TYS1	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	237631	Ustilago maydis 521	237631:00078d	Q4P216	
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	240176	Coprinopsis cinerea okayama7#130	240176:00208e	A8PBF2	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	242507	Magnaporthe oryzae 70-15	242507:002ef6	G4MRV8	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	246409	Rhizopus delemar RA 99-880	246409:003023	I1CRW9	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	246410	Coccidioides immitis RS	246410:00140d	I9NL99	
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:000c6f	Q6CJW8	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284591	Yarrowia lipolytica CLIB122	284591:000b24	Q6CBV3	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284592	Debaryomyces hansenii CBS767	284592:000f20	Q6BHH5	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284593	Candida glabrata CBS 138	284593:000d50	Q6FRD8	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284811	Eremothecium gossypii ATCC 10895	284811:000e75	Q75F76	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c99	tys1	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	284813	Encephalitozoon cuniculi GB-M1	284813:0000f9	Q8SRV7	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:000bec	B3LI49	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:000ee4	A5DGJ4	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	294747	Candida tropicalis MYA-3404	294747:000c0b	C5M2P9	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	294748	Candida albicans WO-1	294748:000d95	C4YHF4	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	306901	Chaetomium globosum CBS 148.51	306901:0023d4	Q2GTS2	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	306902	Clavispora lusitaniae ATCC 42720	306902:000f11	C4YA52	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	307796	Saccharomyces cerevisiae YJM789	307796:001182	TYS1	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	321614	Parastagonospora nodorum SN15	321614:00147d	Q0UYT2	Tyrosyl-tRNA synthetase
EOG092C2KRE	Tyrosyl-tRNA synthetase	4751	322104	Scheffersomyces stipitis CBS 6054	322104:000f83	TYS1	Tyrosyl-tRNA synthetase
