pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	72359	Trachipleistophora hominis	72359:000bb5	L7JY70	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:000e34	Q5KAU7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:001352	C5P0C7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	227321	Aspergillus nidulans FGSC A4	227321:002670	C8V6D2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	229533	Fusarium graminearum PH-1	229533:002916	I1S0B7	Aminoacyl-tRNA synthetase, class Ic
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	235443	Cryptococcus neoformans var. grubii H99	235443:001a3c	J9VW18	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	237561	Candida albicans SC5314	237561:00087d	WRS1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	237631	Ustilago maydis 521	237631:000f9a	Q4P7W5	
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	240176	Coprinopsis cinerea okayama7#130	240176:00136a	A8NGA0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	242507	Magnaporthe oryzae 70-15	242507:001893	G4N1C3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	246409	Rhizopus delemar RA 99-880	246409:001b7f	I1CVH3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	246410	Coccidioides immitis RS	246410:00111e	J3KFF1	
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:000d9a	F5HAF6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:000aa8	Q6CW15	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284591	Yarrowia lipolytica CLIB122	284591:000ba8	Q6CFA0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284592	Debaryomyces hansenii CBS767	284592:000e2c	Q6BIL0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284593	Candida glabrata CBS 138	284593:000f30	Q6FQB6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284811	Eremothecium gossypii ATCC 10895	284811:00097c	Q75A13	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c97	wrs1	Tryptophanyl-tRNA synthetase
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	284813	Encephalitozoon cuniculi GB-M1	284813:0000f8	O96771	Tryptophanyl-tRNA synthetase
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:0007bf	B3LIW6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:00100e	A5DHJ2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	294747	Candida tropicalis MYA-3404	294747:000cde	C5MBS9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	294748	Candida albicans WO-1	294748:00114b	C4YG82	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	306901	Chaetomium globosum CBS 148.51	306901:001494	Q2GXW6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	306902	Clavispora lusitaniae ATCC 42720	306902:001170	C4Y949	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	307796	Saccharomyces cerevisiae YJM789	307796:000e28	WRS1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	321614	Parastagonospora nodorum SN15	321614:003624	Q0US02	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	322104	Scheffersomyces stipitis CBS 6054	322104:000f47	SYWC	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	330879	Aspergillus fumigatus Af293	330879:001beb	Q4WIJ4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	331117	Neosartorya fischeri NRRL 181	331117:001286	A1CYK9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	332952	Aspergillus flavus NRRL3357	332952:00242a	B8NEP1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2ZCA	Aminoacyl-tRNA synthetase, class Ic	4751	332952	Aspergillus flavus NRRL3357	332952:001dd5	B8N6Q9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
