pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C3VLE	Tryptophan-tRNA ligase	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:000053	C5P2F6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	227321	Aspergillus nidulans FGSC A4	227321:001d4f	C8V0B1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	229533	Fusarium graminearum PH-1	229533:001780	I1RFW4	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	237561	Candida albicans SC5314	237561:00081a	MSW1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	237631	Ustilago maydis 521	237631:001878	Q4P9F4	
EOG092C3VLE	Tryptophan-tRNA ligase	4751	240176	Coprinopsis cinerea okayama7#130	240176:0005a3	A8P9W8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	242507	Magnaporthe oryzae 70-15	242507:000a46	G4NC02	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	246409	Rhizopus delemar RA 99-880	246409:002104	I1BR71	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	246410	Coccidioides immitis RS	246410:00023a	J3KM19	
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:0008a6	Q6CMA0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284591	Yarrowia lipolytica CLIB122	284591:000413	Q6CBI6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284592	Debaryomyces hansenii CBS767	284592:00070e	Q6BIR5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284593	Candida glabrata CBS 138	284593:001206	Q6FJ74	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284811	Eremothecium gossypii ATCC 10895	284811:000e0d	Q75C28	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c98	msw1	Tryptophanyl-tRNA synthetase
EOG092C3VLE	Tryptophan-tRNA ligase	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:000852	B3LG22	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:0016a2	A5DHD6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	294747	Candida tropicalis MYA-3404	294747:000bb2	C5MIT8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	294748	Candida albicans WO-1	294748:001144	C4YRG1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	306901	Chaetomium globosum CBS 148.51	306901:000304	Q2H8T4	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	306902	Clavispora lusitaniae ATCC 42720	306902:0008d2	C4Y6J0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	307796	Saccharomyces cerevisiae YJM789	307796:000d60	MSW1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	321614	Parastagonospora nodorum SN15	321614:003765	Q0UGL4	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	322104	Scheffersomyces stipitis CBS 6054	322104:0005c3	MSW1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	330879	Aspergillus fumigatus Af293	330879:0002c1	Q4WDN3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	331117	Neosartorya fischeri NRRL 181	331117:000e77	A1DM25	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	332952	Aspergillus flavus NRRL3357	332952:000819	B8NCZ6	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	336722	Zymoseptoria tritici IPO323	336722:0007c3	F9XIH5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	336963	Uncinocarpus reesii 1704	336963:000885	C4JPK0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	339724	Histoplasma capsulatum NAm1	339724:001c6d	A6R9B5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	341663	Aspergillus terreus NIH2624	341663:0003c8	Q0CL05	Transmembrane:Helical
EOG092C3VLE	Tryptophan-tRNA ligase	4751	344612	Aspergillus clavatus NRRL 1	344612:00059a	A1CM02	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	367110	Neurospora crassa OR74A	367110:000f7c	U9W8A6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:000c40	A5E2R2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	380704	Aspergillus niger ATCC 1015	380704:000927	G3XXA8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:000462	M3AW36	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	402676	Schizosaccharomyces japonicus yFS275	402676:0003a0	B6K7W6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	413071	Trichoderma virens Gv29-8	413071:002e7f	G9MX98	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:0003ca	E3K592	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	425265	Malassezia globosa CBS 7966	425265:0009f9	A8Q6D1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:0015cc	B2VU43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:002ded	J9N5W4	
EOG092C3VLE	Tryptophan-tRNA ligase	4751	431241	Trichoderma reesei QM6a	431241:0003df	G0RWV6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:0003cb	A7TLU4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	441959	Talaromyces stipitatus ATCC 10500	441959:000b78	B8MTR8	Aminoacyl-tRNA synthetase, class Ic
EOG092C3VLE	Tryptophan-tRNA ligase	4751	441960	Talaromyces marneffei ATCC 18224	441960:000532	B6QV78	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	443226	Coccidioides posadasii str. Silveira	443226:00035f	E9CS05	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	447093	Histoplasma capsulatum G186AR	447093:001a90	C0P041	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	451804	Aspergillus fumigatus A1163	451804:000930	B0YCR6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	452589	Trichoderma atroviride IMI 206040	452589:0019b1	G9NEF3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	482561	Paracoccidioides brasiliensis Pb03	482561:000ed9	C0SBS8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	483514	Schizosaccharomyces octosporus yFS286	483514:000253	S9RB89	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	486041	Laccaria bicolor S238N-H82	486041:0003a5	B0D2R9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	498257	Verticillium dahliae VdLs.17	498257:0018c2	G2X8W9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	500485	Penicillium rubens Wisconsin 54-1255	500485:002875	B6GY74	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	502779	Paracoccidioides lutzii Pb01	502779:001317	C1GNL2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	502780	Paracoccidioides brasiliensis Pb18	502780:000864	C1GIR9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	510516	Aspergillus oryzae RIB40	510516:000870	Q2U9J8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	515849	Podospora anserina S mat+	515849:001376	B2AVN1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C3VLE	Tryptophan-tRNA ligase	4751	515849	Podospora anserina S mat+	515849:000650	B2AVN0	Ribosomal protein S10
EOG092C3VLE	Tryptophan-tRNA ligase	4751	526221	Verticillium alfalfae VaMs.102	526221:001b58	C9SR43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
