pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	72359	Trachipleistophora hominis	72359:0004ca	L7JSL0	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:0018a4	Q5KI46	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:001687	C5P629	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:000cea	J5PNA7	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	227321	Aspergillus nidulans FGSC A4	227321:000616	Q5BDK0	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	229533	Fusarium graminearum PH-1	229533:001699	I1RWE8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	235443	Cryptococcus neoformans var. grubii H99	235443:0013a9	J9VK45	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	237561	Candida albicans SC5314	237561:0004dc	Q5AK65	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	237631	Ustilago maydis 521	237631:00124f	Q4P8N2	
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	240176	Coprinopsis cinerea okayama7#130	240176:0018f6	A8NTI4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	242507	Magnaporthe oryzae 70-15	242507:002f97	G4NCR9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	246409	Rhizopus delemar RA 99-880	246409:000c71	I1C0G4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	246410	Coccidioides immitis RS	246410:00097b	J3K3K5	Thioredoxin-like fold
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:00189f	F5HIG7	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:0003a2	Q6CXB8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284591	Yarrowia lipolytica CLIB122	284591:0005ab	Q6BZY8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284592	Debaryomyces hansenii CBS767	284592:000330	B5RUW5	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284593	Candida glabrata CBS 138	284593:0004e7	Q6FTV8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284811	Eremothecium gossypii ATCC 10895	284811:000554	Q74Z74	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c89	rar1	Methionyl-tRNA synthetase
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	284813	Encephalitozoon cuniculi GB-M1	284813:0000f0	Q8SQW5	Methionyl-tRNA synthetase
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:0003dc	B3LHX8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	294746	Meyerozyma guilliermondii ATCC 6260	294746:000449	A5DIE2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	294747	Candida tropicalis MYA-3404	294747:0000b2	C5MJ30	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	294748	Candida albicans WO-1	294748:0004c3	C4YRX9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	306901	Chaetomium globosum CBS 148.51	306901:0010d7	Q2GR29	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	306901	Chaetomium globosum CBS 148.51	306901:0002f5	Q2H9K5	Transmembrane:Helical
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	306902	Clavispora lusitaniae ATCC 42720	306902:000ffc	C4Y0R7	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	307796	Saccharomyces cerevisiae YJM789	307796:00073f	A6ZUS2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	321614	Parastagonospora nodorum SN15	321614:002a9f	Q0USH8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	322104	Scheffersomyces stipitis CBS 6054	322104:0003ad	A3LNS2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	330879	Aspergillus fumigatus Af293	330879:000372	Q4WTK2	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	331117	Neosartorya fischeri NRRL 181	331117:000573	A1D3H4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	332952	Aspergillus flavus NRRL3357	332952:000757	B8N672	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	336722	Zymoseptoria tritici IPO323	336722:00091d	F9XPI3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	336963	Uncinocarpus reesii 1704	336963:001821	C4JTD9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	339724	Histoplasma capsulatum NAm1	339724:000d60	A6QX81	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	341663	Aspergillus terreus NIH2624	341663:000403	Q0CCR1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	344612	Aspergillus clavatus NRRL 1	344612:00020c	A1CQK8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	367110	Neurospora crassa OR74A	367110:0005c4	Q7SF04	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	367775	Cryptococcus gattii WM276	367775:000827	E6R4J8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:0002fe	A5E344	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	380704	Aspergillus niger ATCC 1015	380704:001277	G3YFE9	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:00323f	M3B4Y4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C1KCQ	Methionyl-tRNA synthetase	4751	402676	Schizosaccharomyces japonicus yFS275	402676:00007e	B6JZX1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
