pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	72359	Trachipleistophora hominis	72359:000b6f	L7JWI5	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	72359	Trachipleistophora hominis	72359:0003a8	L7JWN6	Phenylalanyl-tRNA synthetase
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	214684	Cryptococcus neoformans var. neoformans JEC21	214684:00185f	Q5KK90	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	222929	Coccidioides posadasii C735 delta SOWgp	222929:001199	C5P957	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	226230	Saccharomyces kudriavzevii IFO 1802	226230:000727	J6EH87	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	227321	Aspergillus nidulans FGSC A4	227321:00255e	C8V5C4	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	229533	Fusarium graminearum PH-1	229533:001c10	I1RGT0	
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	235443	Cryptococcus neoformans var. grubii H99	235443:001414	J9VMY0	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	237561	Candida albicans SC5314	237561:0011e8	Q5A993	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	237631	Ustilago maydis 521	237631:0012b7	Q4P6T7	
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	240176	Coprinopsis cinerea okayama7#130	240176:000a04	A8NXV2	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	242507	Magnaporthe oryzae 70-15	242507:000d4b	G4NDS1	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	246409	Rhizopus delemar RA 99-880	246409:001b20	I1CK86	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	246410	Coccidioides immitis RS	246410:00244e	J3KCR7	
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:00199f	Q55W01	hypothetical protein
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284590	Kluyveromyces lactis NRRL Y-1140	284590:001308	Q6CS00	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284591	Yarrowia lipolytica CLIB122	284591:00136b	Q6C4X4	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284592	Debaryomyces hansenii CBS767	284592:000bfd	Q6BM83	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284593	Candida glabrata CBS 138	284593:000898	Q6FUP8	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284811	Eremothecium gossypii ATCC 10895	284811:0011c9	Q75BQ2	B3/B4 tRNA-binding domain
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284812	Schizosaccharomyces pombe 972h-	284812:000c7b	frs1	Phenylalanyl-tRNA synthetase beta subunit
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	284813	Encephalitozoon cuniculi GB-M1	284813:0000ea	Q8SS40	Phenylalanyl-tRNA synthetase beta subunit
EOG092C0WBD	B3/B4 tRNA-binding domain	4751	285006	Saccharomyces cerevisiae RM11-1a	285006:000944	B3LT31	B3/B4 tRNA-binding domain
